,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
1672,KA,KC,1,T1,Treatment,1,KA_KC_1,42,0.023809524
1677,KA,KO,1,T1,Treatment,3,KA_KO_1,44,0.068181818
1679,KA,KS,1,T1,Treatment,1,KA_KS_1,38,0.026315789
1681,KA,UC,1,T1,Treatment,1,KA_UC_1,41,0.024390244
1682,KA,UE,1,T1,Treatment,1,KA_UE_1,33,0.03030303
1684,KA,UH,1,T1,Treatment,2,KA_UH_1,37,0.054054054
1687,KA,UM,1,T1,Treatment,1,KA_UM_1,34,0.029411765
1689,KA,UX,1,T1,Treatment,1,KA_UX_1,31,0.032258065
1691,KA,UZ,1,T1,Treatment,1,KA_UZ_1,36,0.027777778
1692,KC,KA,1,T1,Treatment,1,KA_KC_1,42,0.023809524
1693,KC,KE,1,T1,Treatment,1,KC_KE_1,46,0.02173913
1695,KC,KH,1,T1,Treatment,1,KC_KH_1,43,0.023255814
1698,KC,KO,1,T1,Treatment,2,KC_KO_1,45,0.044444444
1699,KC,KS,1,T1,Treatment,1,KC_KS_1,42,0.023809524
1701,KC,KV,1,T1,Treatment,1,KC_KV_1,41,0.024390244
1702,KC,KZ,1,T1,Treatment,1,KC_KZ_1,45,0.022222222
1704,KC,UA,1,T1,Treatment,2,KC_UA_1,45,0.044444444
1705,KC,UC,1,T1,Treatment,3,KC_UC_1,43,0.069767442
1707,KC,UD,1,T1,Treatment,2,KC_UD_1,46,0.043478261
1709,KC,UE,1,T1,Treatment,1,KC_UE_1,40,0.025
1711,KC,UH,1,T1,Treatment,1,KC_UH_1,44,0.022727273
1712,KC,UL,1,T1,Treatment,1,KC_UL_1,42,0.023809524
1713,KC,UM,1,T1,Treatment,1,KC_UM_1,43,0.023255814
1714,KC,UO,1,T1,Treatment,2,KC_UO_1,43,0.046511628
1717,KC,US,1,T1,Treatment,2,KC_US_1,42,0.047619048
1720,KC,UU,1,T1,Treatment,1,KC_UU_1,46,0.02173913
1723,KC,UX,1,T1,Treatment,3,KC_UX_1,40,0.075
1725,KD,KO,1,T1,Treatment,1,KD_KO_1,47,0.021276596
1727,KD,UA,1,T1,Treatment,3,KD_UA_1,46,0.065217391
1730,KD,UD,1,T1,Treatment,3,KD_UD_1,46,0.065217391
1732,KD,UH,1,T1,Treatment,1,KD_UH_1,47,0.021276596
1734,KD,UL,1,T1,Treatment,3,KD_UL_1,46,0.065217391
1737,KD,UO,1,T1,Treatment,1,KD_UO_1,47,0.021276596
1740,KD,US,1,T1,Treatment,2,KD_US_1,47,0.042553191
1741,KD,UT,1,T1,Treatment,2,KD_UT_1,47,0.042553191
1744,KD,UX,1,T1,Treatment,1,KD_UX_1,47,0.021276596
1746,KD,UZ,1,T1,Treatment,4,KD_UZ_1,47,0.085106383
1749,KE,KC,1,T1,Treatment,1,KC_KE_1,46,0.02173913
1756,KE,UH,1,T1,Treatment,1,KE_UH_1,45,0.022222222
1761,KE,UZ,1,T1,Treatment,1,KE_UZ_1,41,0.024390244
1763,KH,KC,1,T1,Treatment,1,KC_KH_1,43,0.023255814
1766,KH,KK,1,T1,Treatment,1,KH_KK_1,38,0.026315789
1768,KH,KO,1,T1,Treatment,2,KH_KO_1,45,0.044444444
1771,KH,KV,1,T1,Treatment,1,KH_KV_1,39,0.025641026
1773,KH,UL,1,T1,Treatment,2,KH_UL_1,41,0.048780488
1776,KH,UT,1,T1,Treatment,3,KH_UT_1,41,0.073170732
1777,KH,UV,1,T1,Treatment,1,KH_UV_1,33,0.03030303
1778,KH,UZ,1,T1,Treatment,1,KH_UZ_1,37,0.027027027
1780,KK,KH,1,T1,Treatment,1,KH_KK_1,38,0.026315789
1783,KK,KO,1,T1,Treatment,2,KK_KO_1,41,0.048780488
1785,KK,KP,1,T1,Treatment,2,KK_KP_1,41,0.048780488
1789,KK,UC,1,T1,Treatment,2,KK_UC_1,41,0.048780488
1790,KK,UD,1,T1,Treatment,1,KK_UD_1,44,0.022727273
1794,KK,UM,1,T1,Treatment,1,KK_UM_1,38,0.026315789
1800,KK,UX,1,T1,Treatment,1,KK_UX_1,35,0.028571429
1801,KK,UZ,1,T1,Treatment,3,KK_UZ_1,35,0.085714286
1804,KL,KM,1,T1,Treatment,1,KL_KM_1,47,0.021276596
1806,KL,KV,1,T1,Treatment,3,KL_KV_1,46,0.065217391
1808,KL,UA,1,T1,Treatment,1,KL_UA_1,45,0.022222222
1810,KL,UC,1,T1,Treatment,4,KL_UC_1,47,0.085106383
1812,KL,UE,1,T1,Treatment,1,KL_UE_1,46,0.02173913
1814,KL,UH,1,T1,Treatment,2,KL_UH_1,46,0.043478261
1815,KL,UL,1,T1,Treatment,3,KL_UL_1,47,0.063829787
1817,KL,UM,1,T1,Treatment,2,KL_UM_1,44,0.045454545
1818,KL,UO,1,T1,Treatment,6,KL_UO_1,48,0.125
1821,KL,US,1,T1,Treatment,2,KL_US_1,45,0.044444444
1823,KL,UT,1,T1,Treatment,2,KL_UT_1,45,0.044444444
1825,KL,UU,1,T1,Treatment,2,KL_UU_1,47,0.042553191
1832,KM,KL,1,T1,Treatment,1,KL_KM_1,47,0.021276596
1833,KM,KP,1,T1,Treatment,1,KM_KP_1,45,0.022222222
1834,KM,KS,1,T1,Treatment,1,KM_KS_1,46,0.02173913
1835,KM,KT,1,T1,Treatment,1,KM_KT_1,47,0.021276596
1837,KM,KZ,1,T1,Treatment,2,KM_KZ_1,47,0.042553191
1839,KM,UA,1,T1,Treatment,1,KM_UA_1,44,0.022727273
1842,KM,UE,1,T1,Treatment,2,KM_UE_1,47,0.042553191
1843,KM,UH,1,T1,Treatment,3,KM_UH_1,45,0.066666667
1848,KM,UP,1,T1,Treatment,4,KM_UP_1,47,0.085106383
1850,KM,US,1,T1,Treatment,4,KM_US_1,45,0.088888889
1852,KM,UT,1,T1,Treatment,4,KM_UT_1,44,0.090909091
1853,KM,UU,1,T1,Treatment,5,KM_UU_1,46,0.108695652
1857,KM,UZ,1,T1,Treatment,1,KM_UZ_1,44,0.022727273
1858,KO,KA,1,T1,Treatment,3,KA_KO_1,44,0.068181818
1860,KO,KC,1,T1,Treatment,2,KC_KO_1,45,0.044444444
1861,KO,KD,1,T1,Treatment,1,KD_KO_1,47,0.021276596
1862,KO,KH,1,T1,Treatment,2,KH_KO_1,45,0.044444444
1864,KO,KK,1,T1,Treatment,2,KK_KO_1,41,0.048780488
1866,KO,KP,1,T1,Treatment,1,KO_KP_1,45,0.022222222
1869,KO,KX,1,T1,Treatment,2,KO_KX_1,45,0.044444444
1870,KO,KZ,1,T1,Treatment,1,KO_KZ_1,47,0.021276596
1872,KO,UA,1,T1,Treatment,3,KO_UA_1,45,0.066666667
1874,KO,UD,1,T1,Treatment,1,KO_UD_1,46,0.02173913
1876,KO,UH,1,T1,Treatment,2,KO_UH_1,46,0.043478261
1878,KO,UL,1,T1,Treatment,1,KO_UL_1,41,0.024390244
1880,KO,UM,1,T1,Treatment,4,KO_UM_1,43,0.093023256
1882,KO,UT,1,T1,Treatment,3,KO_UT_1,46,0.065217391
1883,KO,UX,1,T1,Treatment,4,KO_UX_1,43,0.093023256
1884,KO,UZ,1,T1,Treatment,1,KO_UZ_1,45,0.022222222
1887,KP,KK,1,T1,Treatment,2,KK_KP_1,41,0.048780488
1889,KP,KM,1,T1,Treatment,1,KM_KP_1,45,0.022222222
1890,KP,KO,1,T1,Treatment,1,KO_KP_1,45,0.022222222
1892,KP,KX,1,T1,Treatment,1,KP_KX_1,45,0.022222222
1894,KP,KZ,1,T1,Treatment,1,KP_KZ_1,46,0.02173913
1896,KP,UC,1,T1,Treatment,1,KP_UC_1,45,0.022222222
1897,KP,UD,1,T1,Treatment,4,KP_UD_1,45,0.088888889
1898,KP,UH,1,T1,Treatment,2,KP_UH_1,44,0.045454545
1900,KP,UL,1,T1,Treatment,4,KP_UL_1,43,0.093023256
1902,KP,UM,1,T1,Treatment,2,KP_UM_1,44,0.045454545
1904,KP,UO,1,T1,Treatment,1,KP_UO_1,45,0.022222222
1906,KP,US,1,T1,Treatment,4,KP_US_1,42,0.095238095
1908,KP,UT,1,T1,Treatment,1,KP_UT_1,43,0.023255814
1909,KP,UU,1,T1,Treatment,4,KP_UU_1,46,0.086956522
1911,KP,UZ,1,T1,Treatment,1,KP_UZ_1,41,0.024390244
1913,KS,KA,1,T1,Treatment,1,KA_KS_1,38,0.026315789
1914,KS,KC,1,T1,Treatment,1,KC_KS_1,42,0.023809524
1916,KS,KM,1,T1,Treatment,1,KM_KS_1,46,0.02173913
1918,KS,KT,1,T1,Treatment,1,KS_KT_1,46,0.02173913
1919,KS,KV,1,T1,Treatment,1,KS_KV_1,37,0.027027027
1920,KS,UA,1,T1,Treatment,1,KS_UA_1,41,0.024390244
1922,KS,UD,1,T1,Treatment,1,KS_UD_1,40,0.025
1923,KS,UE,1,T1,Treatment,1,KS_UE_1,41,0.024390244
1924,KS,UH,1,T1,Treatment,4,KS_UH_1,39,0.102564103
1927,KS,UP,1,T1,Treatment,1,KS_UP_1,42,0.023809524
1930,KS,UU,1,T1,Treatment,6,KS_UU_1,44,0.136363636
1933,KS,UX,1,T1,Treatment,1,KS_UX_1,40,0.025
1939,KT,KM,1,T1,Treatment,1,KM_KT_1,47,0.021276596
1942,KT,KS,1,T1,Treatment,1,KS_KT_1,46,0.02173913
1945,KT,UA,1,T1,Treatment,1,KT_UA_1,47,0.021276596
1947,KT,UC,1,T1,Treatment,2,KT_UC_1,47,0.042553191
1949,KT,UD,1,T1,Treatment,1,KT_UD_1,47,0.021276596
1953,KT,UM,1,T1,Treatment,1,KT_UM_1,46,0.02173913
1955,KT,UP,1,T1,Treatment,11,KT_UP_1,45,0.244444444
1958,KT,UT,1,T1,Treatment,1,KT_UT_1,45,0.022222222
1960,KT,UU,1,T1,Treatment,2,KT_UU_1,47,0.042553191
1962,KT,UZ,1,T1,Treatment,1,KT_UZ_1,45,0.022222222
1964,KV,KC,1,T1,Treatment,1,KC_KV_1,41,0.024390244
1965,KV,KH,1,T1,Treatment,1,KH_KV_1,39,0.025641026
1966,KV,KL,1,T1,Treatment,3,KL_KV_1,46,0.065217391
1968,KV,KS,1,T1,Treatment,1,KS_KV_1,37,0.027027027
1970,KV,KZ,1,T1,Treatment,1,KV_KZ_1,44,0.022727273
1971,KV,UC,1,T1,Treatment,2,KV_UC_1,39,0.051282051
1973,KV,UM,1,T1,Treatment,4,KV_UM_1,34,0.117647059
1974,KV,UO,1,T1,Treatment,3,KV_UO_1,37,0.081081081
1976,KV,UP,1,T1,Treatment,1,KV_UP_1,42,0.023809524
1979,KV,UV,1,T1,Treatment,3,KV_UV_1,32,0.09375
1980,KV,UX,1,T1,Treatment,2,KV_UX_1,35,0.057142857
1985,KX,KO,1,T1,Treatment,2,KO_KX_1,45,0.044444444
1986,KX,KP,1,T1,Treatment,1,KP_KX_1,45,0.022222222
1988,KX,KZ,1,T1,Treatment,1,KX_KZ_1,45,0.022222222
1990,KX,UH,1,T1,Treatment,3,KX_UH_1,42,0.071428571
1991,KX,US,1,T1,Treatment,1,KX_US_1,43,0.023255814
1995,KZ,KC,1,T1,Treatment,1,KC_KZ_1,45,0.022222222
1999,KZ,KM,1,T1,Treatment,2,KM_KZ_1,47,0.042553191
2001,KZ,KO,1,T1,Treatment,1,KO_KZ_1,47,0.021276596
2003,KZ,KP,1,T1,Treatment,1,KP_KZ_1,46,0.02173913
2005,KZ,KV,1,T1,Treatment,1,KV_KZ_1,44,0.022727273
2006,KZ,KX,1,T1,Treatment,1,KX_KZ_1,45,0.022222222
2007,KZ,UA,1,T1,Treatment,2,KZ_UA_1,44,0.045454545
2008,KZ,UC,1,T1,Treatment,2,KZ_UC_1,46,0.043478261
2009,KZ,UD,1,T1,Treatment,3,KZ_UD_1,45,0.066666667
2011,KZ,UE,1,T1,Treatment,2,KZ_UE_1,45,0.044444444
2013,KZ,UH,1,T1,Treatment,1,KZ_UH_1,45,0.022222222
2015,KZ,UM,1,T1,Treatment,2,KZ_UM_1,41,0.048780488
2016,KZ,UO,1,T1,Treatment,6,KZ_UO_1,45,0.133333333
2018,KZ,UP,1,T1,Treatment,1,KZ_UP_1,45,0.022222222
2020,KZ,US,1,T1,Treatment,1,KZ_US_1,43,0.023255814
2022,KZ,UU,1,T1,Treatment,3,KZ_UU_1,45,0.066666667
2026,KZ,UZ,1,T1,Treatment,2,KZ_UZ_1,44,0.045454545
4093,UA,KC,1,T1,Treatment,2,KC_UA_1,45,0.044444444
4094,UA,KD,1,T1,Treatment,3,KD_UA_1,46,0.065217391
4096,UA,KL,1,T1,Treatment,1,KL_UA_1,45,0.022222222
4098,UA,KM,1,T1,Treatment,1,KM_UA_1,44,0.022727273
4099,UA,KO,1,T1,Treatment,3,KO_UA_1,45,0.066666667
4102,UA,KS,1,T1,Treatment,1,KS_UA_1,41,0.024390244
4103,UA,KT,1,T1,Treatment,1,KT_UA_1,47,0.021276596
4105,UA,KZ,1,T1,Treatment,2,KZ_UA_1,44,0.045454545
4107,UC,KA,1,T1,Treatment,1,KA_UC_1,41,0.024390244
4108,UC,KC,1,T1,Treatment,3,KC_UC_1,43,0.069767442
4111,UC,KK,1,T1,Treatment,2,KK_UC_1,41,0.048780488
4112,UC,KL,1,T1,Treatment,4,KL_UC_1,47,0.085106383
4114,UC,KP,1,T1,Treatment,1,KP_UC_1,45,0.022222222
4116,UC,KT,1,T1,Treatment,2,KT_UC_1,47,0.042553191
4118,UC,KV,1,T1,Treatment,2,KV_UC_1,39,0.051282051
4119,UC,KZ,1,T1,Treatment,2,KZ_UC_1,46,0.043478261
4120,UC,UD,1,T1,Treatment,1,UC_UD_1,45,0.022222222
4121,UC,UE,1,T1,Treatment,1,UC_UE_1,39,0.025641026
4122,UC,UH,1,T1,Treatment,1,UC_UH_1,45,0.022222222
4124,UC,UP,1,T1,Treatment,2,UC_UP_1,43,0.046511628
4127,UC,UU,1,T1,Treatment,1,UC_UU_1,47,0.021276596
4129,UD,KC,1,T1,Treatment,2,KC_UD_1,46,0.043478261
4131,UD,KD,1,T1,Treatment,3,KD_UD_1,46,0.065217391
4134,UD,KK,1,T1,Treatment,1,KK_UD_1,44,0.022727273
4137,UD,KO,1,T1,Treatment,1,KO_UD_1,46,0.02173913
4139,UD,KP,1,T1,Treatment,4,KP_UD_1,45,0.088888889
4140,UD,KS,1,T1,Treatment,1,KS_UD_1,40,0.025
4141,UD,KT,1,T1,Treatment,1,KT_UD_1,47,0.021276596
4144,UD,KZ,1,T1,Treatment,3,KZ_UD_1,45,0.066666667
4146,UD,UC,1,T1,Treatment,1,UC_UD_1,45,0.022222222
4147,UD,UH,1,T1,Treatment,1,UD_UH_1,40,0.025
4149,UD,UM,1,T1,Treatment,1,UD_UM_1,37,0.027027027
4151,UE,KA,1,T1,Treatment,1,KA_UE_1,33,0.03030303
4153,UE,KC,1,T1,Treatment,1,KC_UE_1,40,0.025
4158,UE,KL,1,T1,Treatment,1,KL_UE_1,46,0.02173913
4160,UE,KM,1,T1,Treatment,2,KM_UE_1,47,0.042553191
4161,UE,KS,1,T1,Treatment,1,KS_UE_1,41,0.024390244
4163,UE,KZ,1,T1,Treatment,2,KZ_UE_1,45,0.044444444
4165,UE,UC,1,T1,Treatment,1,UC_UE_1,39,0.025641026
4167,UE,UP,1,T1,Treatment,1,UE_UP_1,44,0.022727273
4168,UE,US,1,T1,Treatment,1,UE_US_1,35,0.028571429
4171,UE,UZ,1,T1,Treatment,1,UE_UZ_1,36,0.027777778
4173,UH,KA,1,T1,Treatment,2,KA_UH_1,37,0.054054054
4175,UH,KC,1,T1,Treatment,1,KC_UH_1,44,0.022727273
4176,UH,KD,1,T1,Treatment,1,KD_UH_1,47,0.021276596
4178,UH,KE,1,T1,Treatment,1,KE_UH_1,45,0.022222222
4180,UH,KL,1,T1,Treatment,2,KL_UH_1,46,0.043478261
4181,UH,KM,1,T1,Treatment,3,KM_UH_1,45,0.066666667
4183,UH,KO,1,T1,Treatment,2,KO_UH_1,46,0.043478261
4185,UH,KP,1,T1,Treatment,2,KP_UH_1,44,0.045454545
4187,UH,KS,1,T1,Treatment,4,KS_UH_1,39,0.102564103
4188,UH,KX,1,T1,Treatment,3,KX_UH_1,42,0.071428571
4189,UH,KZ,1,T1,Treatment,1,KZ_UH_1,45,0.022222222
4191,UH,UC,1,T1,Treatment,1,UC_UH_1,45,0.022222222
4192,UH,UD,1,T1,Treatment,1,UD_UH_1,40,0.025
4196,UH,UP,1,T1,Treatment,1,UH_UP_1,44,0.022727273
4197,UH,US,1,T1,Treatment,1,UH_US_1,40,0.025
4198,UH,UT,1,T1,Treatment,1,UH_UT_1,41,0.024390244
4199,UH,UU,1,T1,Treatment,1,UH_UU_1,44,0.022727273
4203,UL,KC,1,T1,Treatment,1,KC_UL_1,42,0.023809524
4204,UL,KD,1,T1,Treatment,3,KD_UL_1,46,0.065217391
4207,UL,KH,1,T1,Treatment,2,KH_UL_1,41,0.048780488
4209,UL,KL,1,T1,Treatment,3,KL_UL_1,47,0.063829787
4212,UL,KO,1,T1,Treatment,1,KO_UL_1,41,0.024390244
4214,UL,KP,1,T1,Treatment,4,KP_UL_1,43,0.093023256
4220,UL,UP,1,T1,Treatment,1,UL_UP_1,43,0.023255814
4226,UL,UZ,1,T1,Treatment,1,UL_UZ_1,40,0.025
4228,UM,KA,1,T1,Treatment,1,KA_UM_1,34,0.029411765
4229,UM,KC,1,T1,Treatment,1,KC_UM_1,43,0.023255814
4231,UM,KK,1,T1,Treatment,1,KK_UM_1,38,0.026315789
4232,UM,KL,1,T1,Treatment,2,KL_UM_1,44,0.045454545
4234,UM,KO,1,T1,Treatment,4,KO_UM_1,43,0.093023256
4235,UM,KP,1,T1,Treatment,2,KP_UM_1,44,0.045454545
4238,UM,KT,1,T1,Treatment,1,KT_UM_1,46,0.02173913
4239,UM,KV,1,T1,Treatment,4,KV_UM_1,34,0.117647059
4240,UM,KZ,1,T1,Treatment,2,KZ_UM_1,41,0.048780488
4241,UM,UD,1,T1,Treatment,1,UD_UM_1,37,0.027027027
4243,UM,UP,1,T1,Treatment,1,UM_UP_1,41,0.024390244
4244,UM,UV,1,T1,Treatment,1,UM_UV_1,29,0.034482759
4245,UM,UZ,1,T1,Treatment,1,UM_UZ_1,39,0.025641026
4247,UO,KC,1,T1,Treatment,2,KC_UO_1,43,0.046511628
4249,UO,KD,1,T1,Treatment,1,KD_UO_1,47,0.021276596
4253,UO,KL,1,T1,Treatment,6,KL_UO_1,48,0.125
4257,UO,KP,1,T1,Treatment,1,KP_UO_1,45,0.022222222
4261,UO,KV,1,T1,Treatment,3,KV_UO_1,37,0.081081081
4263,UO,KZ,1,T1,Treatment,6,KZ_UO_1,45,0.133333333
4270,UO,UU,1,T1,Treatment,1,UO_UU_1,46,0.02173913
4276,UP,KM,1,T1,Treatment,4,KM_UP_1,47,0.085106383
4278,UP,KS,1,T1,Treatment,1,KS_UP_1,42,0.023809524
4279,UP,KT,1,T1,Treatment,11,KT_UP_1,45,0.244444444
4281,UP,KV,1,T1,Treatment,1,KV_UP_1,42,0.023809524
4282,UP,KZ,1,T1,Treatment,1,KZ_UP_1,45,0.022222222
4284,UP,UC,1,T1,Treatment,2,UC_UP_1,43,0.046511628
4286,UP,UE,1,T1,Treatment,1,UE_UP_1,44,0.022727273
4287,UP,UH,1,T1,Treatment,1,UH_UP_1,44,0.022727273
4288,UP,UL,1,T1,Treatment,1,UL_UP_1,43,0.023255814
4290,UP,UM,1,T1,Treatment,1,UM_UP_1,41,0.024390244
4292,UP,UX,1,T1,Treatment,2,UP_UX_1,42,0.047619048
4294,UP,UZ,1,T1,Treatment,2,UP_UZ_1,41,0.048780488
4295,US,KC,1,T1,Treatment,2,KC_US_1,42,0.047619048
4297,US,KD,1,T1,Treatment,2,KD_US_1,47,0.042553191
4301,US,KL,1,T1,Treatment,2,KL_US_1,45,0.044444444
4303,US,KM,1,T1,Treatment,4,KM_US_1,45,0.088888889
4305,US,KP,1,T1,Treatment,4,KP_US_1,42,0.095238095
4310,US,KX,1,T1,Treatment,1,KX_US_1,43,0.023255814
4312,US,KZ,1,T1,Treatment,1,KZ_US_1,43,0.023255814
4313,US,UE,1,T1,Treatment,1,UE_US_1,35,0.028571429
4314,US,UH,1,T1,Treatment,1,UH_US_1,40,0.025
4320,UT,KD,1,T1,Treatment,2,KD_UT_1,47,0.042553191
4322,UT,KH,1,T1,Treatment,3,KH_UT_1,41,0.073170732
4324,UT,KL,1,T1,Treatment,2,KL_UT_1,45,0.044444444
4326,UT,KM,1,T1,Treatment,4,KM_UT_1,44,0.090909091
4327,UT,KO,1,T1,Treatment,3,KO_UT_1,46,0.065217391
4328,UT,KP,1,T1,Treatment,1,KP_UT_1,43,0.023255814
4330,UT,KT,1,T1,Treatment,1,KT_UT_1,45,0.022222222
4337,UT,UH,1,T1,Treatment,1,UH_UT_1,41,0.024390244
4340,UT,UV,1,T1,Treatment,1,UT_UV_1,36,0.027777778
4341,UT,UZ,1,T1,Treatment,2,UT_UZ_1,35,0.057142857
4344,UU,KC,1,T1,Treatment,1,KC_UU_1,46,0.02173913
4349,UU,KL,1,T1,Treatment,2,KL_UU_1,47,0.042553191
4351,UU,KM,1,T1,Treatment,5,KM_UU_1,46,0.108695652
4353,UU,KP,1,T1,Treatment,3,KP_UU_1,46,0.065217391
4355,UU,KS,1,T1,Treatment,6,KS_UU_1,44,0.136363636
4357,UU,KT,1,T1,Treatment,2,KT_UU_1,47,0.042553191
4359,UU,KZ,1,T1,Treatment,3,KZ_UU_1,45,0.066666667
4361,UU,UC,1,T1,Treatment,1,UC_UU_1,47,0.021276596
4364,UU,UH,1,T1,Treatment,1,UH_UU_1,44,0.022727273
4367,UU,UO,1,T1,Treatment,1,UO_UU_1,46,0.02173913
4371,UV,KH,1,T1,Treatment,1,KH_UV_1,33,0.03030303
4374,UV,KV,1,T1,Treatment,3,KV_UV_1,32,0.09375
4377,UV,UM,1,T1,Treatment,1,UM_UV_1,29,0.034482759
4378,UV,UT,1,T1,Treatment,1,UT_UV_1,36,0.027777778
4379,UX,KA,1,T1,Treatment,1,KA_UX_1,31,0.032258065
4381,UX,KC,1,T1,Treatment,3,KC_UX_1,40,0.075
4382,UX,KD,1,T1,Treatment,1,KD_UX_1,47,0.021276596
4384,UX,KK,1,T1,Treatment,1,KK_UX_1,35,0.028571429
4387,UX,KO,1,T1,Treatment,4,KO_UX_1,43,0.093023256
4388,UX,KS,1,T1,Treatment,1,KS_UX_1,40,0.025
4390,UX,KV,1,T1,Treatment,2,KV_UX_1,35,0.057142857
4394,UX,UP,1,T1,Treatment,2,UP_UX_1,42,0.047619048
4398,UZ,KA,1,T1,Treatment,1,KA_UZ_1,36,0.027777778
4400,UZ,KD,1,T1,Treatment,4,KD_UZ_1,47,0.085106383
4402,UZ,KE,1,T1,Treatment,1,KE_UZ_1,41,0.024390244
4404,UZ,KH,1,T1,Treatment,1,KH_UZ_1,37,0.027027027
4405,UZ,KK,1,T1,Treatment,3,KK_UZ_1,35,0.085714286
4408,UZ,KM,1,T1,Treatment,1,KM_UZ_1,44,0.022727273
4409,UZ,KO,1,T1,Treatment,1,KO_UZ_1,45,0.022222222
4411,UZ,KP,1,T1,Treatment,1,KP_UZ_1,41,0.024390244
4414,UZ,KT,1,T1,Treatment,1,KT_UZ_1,45,0.022222222
4418,UZ,KZ,1,T1,Treatment,2,KZ_UZ_1,44,0.045454545
4420,UZ,UE,1,T1,Treatment,1,UE_UZ_1,36,0.027777778
4422,UZ,UL,1,T1,Treatment,1,UL_UZ_1,40,0.025
4424,UZ,UM,1,T1,Treatment,1,UM_UZ_1,39,0.025641026
4426,UZ,UP,1,T1,Treatment,2,UP_UZ_1,41,0.048780488
4427,UZ,UT,1,T1,Treatment,2,UT_UZ_1,35,0.057142857
1673,KA,KE,2,T1,Treatment,1,KA_KE_2,45,0.022222222
1674,KA,KK,2,T1,Treatment,1,KA_KK_2,44,0.022727273
1675,KA,KL,2,T1,Treatment,1,KA_KL_2,47,0.021276596
1676,KA,KM,2,T1,Treatment,1,KA_KM_2,46,0.02173913
1678,KA,KO,2,T1,Treatment,1,KA_KO_2,43,0.023255814
1680,KA,KZ,2,T1,Treatment,2,KA_KZ_2,47,0.042553191
1683,KA,UE,2,T1,Treatment,1,KA_UE_2,44,0.022727273
1685,KA,UH,2,T1,Treatment,6,KA_UH_2,41,0.146341463
1686,KA,UL,2,T1,Treatment,2,KA_UL_2,42,0.047619048
1688,KA,UU,2,T1,Treatment,10,KA_UU_2,43,0.23255814
1690,KA,UX,2,T1,Treatment,2,KA_UX_2,42,0.047619048
1694,KC,KE,2,T1,Treatment,1,KC_KE_2,46,0.02173913
1696,KC,KH,2,T1,Treatment,1,KC_KH_2,48,0.020833333
1697,KC,KM,2,T1,Treatment,1,KC_KM_2,48,0.020833333
1700,KC,KS,2,T1,Treatment,1,KC_KS_2,48,0.020833333
1703,KC,KZ,2,T1,Treatment,2,KC_KZ_2,48,0.041666667
1706,KC,UC,2,T1,Treatment,1,KC_UC_2,44,0.022727273
1708,KC,UD,2,T1,Treatment,2,KC_UD_2,46,0.043478261
1710,KC,UE,2,T1,Treatment,4,KC_UE_2,46,0.086956522
1715,KC,UO,2,T1,Treatment,1,KC_UO_2,46,0.02173913
1716,KC,UP,2,T1,Treatment,6,KC_UP_2,47,0.127659574
1718,KC,US,2,T1,Treatment,1,KC_US_2,46,0.02173913
1719,KC,UT,2,T1,Treatment,1,KC_UT_2,46,0.02173913
1721,KC,UU,2,T1,Treatment,1,KC_UU_2,45,0.022222222
1722,KC,UV,2,T1,Treatment,1,KC_UV_2,45,0.022222222
1724,KC,UZ,2,T1,Treatment,3,KC_UZ_2,44,0.068181818
1726,KD,KT,2,T1,Treatment,1,KD_KT_2,46,0.02173913
1728,KD,UA,2,T1,Treatment,1,KD_UA_2,47,0.021276596
1729,KD,UC,2,T1,Treatment,1,KD_UC_2,46,0.02173913
1731,KD,UD,2,T1,Treatment,2,KD_UD_2,46,0.043478261
1733,KD,UH,2,T1,Treatment,1,KD_UH_2,48,0.020833333
1735,KD,UL,2,T1,Treatment,1,KD_UL_2,46,0.02173913
1736,KD,UM,2,T1,Treatment,4,KD_UM_2,46,0.086956522
1738,KD,UO,2,T1,Treatment,1,KD_UO_2,48,0.020833333
1739,KD,UP,2,T1,Treatment,11,KD_UP_2,47,0.234042553
1742,KD,UT,2,T1,Treatment,1,KD_UT_2,47,0.021276596
1743,KD,UU,2,T1,Treatment,1,KD_UU_2,48,0.020833333
1745,KD,UX,2,T1,Treatment,1,KD_UX_2,46,0.02173913
1747,KD,UZ,2,T1,Treatment,1,KD_UZ_2,48,0.020833333
1748,KE,KA,2,T1,Treatment,1,KA_KE_2,45,0.022222222
1750,KE,KC,2,T1,Treatment,1,KC_KE_2,46,0.02173913
1751,KE,KH,2,T1,Treatment,2,KE_KH_2,44,0.045454545
1752,KE,KT,2,T1,Treatment,1,KE_KT_2,46,0.02173913
1753,KE,KZ,2,T1,Treatment,1,KE_KZ_2,46,0.02173913
1754,KE,UD,2,T1,Treatment,1,KE_UD_2,43,0.023255814
1755,KE,UE,2,T1,Treatment,2,KE_UE_2,42,0.047619048
1757,KE,UL,2,T1,Treatment,1,KE_UL_2,44,0.022727273
1758,KE,UP,2,T1,Treatment,1,KE_UP_2,44,0.022727273
1759,KE,US,2,T1,Treatment,2,KE_US_2,45,0.044444444
1760,KE,UU,2,T1,Treatment,2,KE_UU_2,46,0.043478261
1762,KE,UZ,2,T1,Treatment,2,KE_UZ_2,44,0.045454545
1764,KH,KC,2,T1,Treatment,1,KC_KH_2,48,0.020833333
