first_mouse,second_mouse,date_obs,box,IDB[inside_after_IDA],sexA,number_encounters,sexB,date_obs_dt,time_together[sec],IDA[inside_first],treatment,timepoint,component_num
00075b39cc,00075d4864,11-Feb,25.0,00075d4864,XX,1.0,XX,1900-02-11,37.0,00075b39cc,no_injection,after,34
00075b39cc,00074f5a1c,11-Feb,25.0,00074f5a1c,XX,18.0,XY,1900-02-11,1062.0,00075b39cc,no_injection,after,34
00075b39cc,00074f75b7,11-Feb,25.0,00074f75b7,XX,1.0,XY,1900-02-11,58.0,00075b39cc,no_injection,after,34
00075b39cc,00074ed1e1,11-Feb,25.0,00074ed1e1,XX,1.0,XX,1900-02-11,36.0,00075b39cc,no_injection,after,34
00075d4864,00074bdb9c,11-Feb,24.0,00074bdb9c,XX,1.0,XY,1900-02-11,13.0,00075d4864,no_injection,after,34
00075d4864,00074f5a1c,11-Feb,25.0,00074f5a1c,XX,1.0,XY,1900-02-11,22.0,00075d4864,no_injection,after,34
00074bdb9c,00074ff562,11-Feb,24.0,00074ff562,XY,1.0,XX,1900-02-11,8.0,00074bdb9c,no_injection,after,34
00074bdb9c,00075b38ca,11-Feb,24.0,00075b38ca,XY,1.0,XX,1900-02-11,16.0,00074bdb9c,no_injection,after,34
00074f5a1c,00074ff562,11-Feb,25.0,00074ff562,XY,3.0,XX,1900-02-11,380.0,00074f5a1c,no_injection,after,34
00074f5a1c,00075b39cc,11-Feb,25.0,00075b39cc,XY,1.0,XX,1900-02-11,32.0,00074f5a1c,no_injection,after,34
00074f5a1c,00074ed1e1,11-Feb,25.0,00074ed1e1,XY,2.0,XX,1900-02-11,27.0,00074f5a1c,no_injection,after,34
00074f5a1c,00075d4864,11-Feb,25.0,00075d4864,XY,2.0,XX,1900-02-11,88.0,00074f5a1c,no_injection,after,34
00074f5a1c,00075b38ca,11-Feb,25.0,00075b38ca,XY,2.0,XX,1900-02-11,280.0,00074f5a1c,no_injection,after,34
00074dd163,00074d8c26,11-Feb,21.0,00074d8c26,XY,11.0,XY,1900-02-11,5381.0,00074dd163,no_injection,after,35
00074dd163,00075b3e1e,11-Feb,21.0,00075b3e1e,XY,5.0,XX,1900-02-11,5374.0,00074dd163,no_injection,after,35
00074dd163,00074dd73c,11-Feb,21.0,00074dd73c,XY,6.0,XX,1900-02-11,119.0,00074dd163,no_injection,after,35
00074dd163,00074f1859,11-Feb,21.0,00074f1859,XY,19.0,XX,1900-02-11,1914.0,00074dd163,no_injection,after,35
00074dd163,00074c0118,11-Feb,21.0,00074c0118,XY,11.0,XY,1900-02-11,9724.0,00074dd163,no_injection,after,35
00074dd163,00074dbc2e,11-Feb,21.0,00074dbc2e,XY,7.0,XY,1900-02-11,2846.0,00074dd163,no_injection,after,35
00074dd163,00074ecdad,11-Feb,21.0,00074ecdad,XY,34.0,XX,1900-02-11,2414.0,00074dd163,no_injection,after,35
00074dd163,00074dbe5f,11-Feb,21.0,00074dbe5f,XY,2.0,XX,1900-02-11,2884.0,00074dd163,no_injection,after,35
00074dd163,00074dad20,11-Feb,21.0,00074dad20,XY,5.0,XX,1900-02-11,8739.0,00074dd163,no_injection,after,35
00074dd163,00074d93c4,11-Feb,21.0,00074d93c4,XY,18.0,XX,1900-02-11,1502.0,00074dd163,no_injection,after,35
00074dd163,0007500d05,11-Feb,21.0,0007500d05,XY,109.0,XX,1900-02-11,4552.0,00074dd163,no_injection,after,35
00074ddf16,00074dad20,11-Feb,22.0,00074dad20,XX,3.0,XX,1900-02-11,98.0,00074ddf16,no_injection,after,35
00074ddf16,00074dbe5f,11-Feb,22.0,00074dbe5f,XX,1.0,XX,1900-02-11,2.0,00074ddf16,no_injection,after,35
00074ddf16,00074dd73c,11-Feb,22.0,00074dd73c,XX,2.0,XX,1900-02-11,127.0,00074ddf16,no_injection,after,35
00074ddf16,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,4.0,XX,1900-02-11,381.0,00074ddf16,no_injection,after,35
00074ddf16,00074d8c26,11-Feb,21.0,00074d8c26,XX,1.0,XY,1900-02-11,315.0,00074ddf16,no_injection,after,35
00074ddf16,00074dbc2e,11-Feb,22.0,00074dbc2e,XX,1.0,XY,1900-02-11,105.0,00074ddf16,no_injection,after,35
00074ddf16,00074d93c4,11-Feb,21.0,00074d93c4,XX,15.0,XX,1900-02-11,828.0,00074ddf16,no_injection,after,35
00074ddf16,00074ecdad,11-Feb,21.0,00074ecdad,XX,23.0,XX,1900-02-11,1982.0,00074ddf16,no_injection,after,35
00074ddf16,00074c0118,11-Feb,21.0,00074c0118,XX,2.0,XY,1900-02-11,5069.0,00074ddf16,no_injection,after,35
00074ddf16,00074dd163,11-Feb,21.0,00074dd163,XX,5.0,XY,1900-02-11,3363.0,00074ddf16,no_injection,after,35
00074ddf16,00074f1859,11-Feb,21.0,00074f1859,XX,2.0,XX,1900-02-11,30.0,00074ddf16,no_injection,after,35
00074ddf16,0007500d05,11-Feb,22.0,0007500d05,XX,1.0,XX,1900-02-11,45.0,00074ddf16,no_injection,after,35
00074ddf16,00074def43,11-Feb,22.0,00074def43,XX,4.0,XY,1900-02-11,173.0,00074ddf16,no_injection,after,35
00074d9e9e,00074dd73c,11-Feb,23.0,00074dd73c,XX,2.0,XX,1900-02-11,615.0,00074d9e9e,no_injection,after,35
00074d9e9e,00074facd9,11-Feb,23.0,00074facd9,XX,49.0,XY,1900-02-11,3220.0,00074d9e9e,no_injection,after,35
00074d9e9e,00074dad20,11-Feb,23.0,00074dad20,XX,1.0,XX,1900-02-11,6.0,00074d9e9e,no_injection,after,35
00074dbc2e,00074d8c26,11-Feb,21.0,00074d8c26,XY,4.0,XY,1900-02-11,1244.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074dd73c,11-Feb,21.0,00074dd73c,XY,1.0,XX,1900-02-11,454.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074dad20,11-Feb,21.0,00074dad20,XY,1.0,XX,1900-02-11,6195.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074d93c4,11-Feb,21.0,00074d93c4,XY,14.0,XX,1900-02-11,558.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074c0118,11-Feb,21.0,00074c0118,XY,2.0,XY,1900-02-11,8542.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074dbe5f,11-Feb,21.0,00074dbe5f,XY,2.0,XX,1900-02-11,9034.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074f1859,11-Feb,21.0,00074f1859,XY,3.0,XX,1900-02-11,455.0,00074dbc2e,no_injection,after,35
00074dbc2e,00075b3e1e,11-Feb,21.0,00075b3e1e,XY,5.0,XX,1900-02-11,10025.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074dd163,11-Feb,21.0,00074dd163,XY,10.0,XY,1900-02-11,10191.0,00074dbc2e,no_injection,after,35
00074dbc2e,0007500d05,11-Feb,21.0,0007500d05,XY,99.0,XX,1900-02-11,6457.0,00074dbc2e,no_injection,after,35
00074dbc2e,00074ecdad,11-Feb,21.0,00074ecdad,XY,19.0,XX,1900-02-11,4478.0,00074dbc2e,no_injection,after,35
00075b3e1e,00074dbc2e,11-Feb,22.0,00074dbc2e,XX,1.0,XY,1900-02-11,22.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074d8c26,11-Feb,21.0,00074d8c26,XX,2.0,XY,1900-02-11,761.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074dbe5f,11-Feb,21.0,00074dbe5f,XX,3.0,XX,1900-02-11,9555.0,00075b3e1e,no_injection,after,35
00075b3e1e,0007500d05,11-Feb,22.0,0007500d05,XX,2.0,XX,1900-02-11,127.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074ecdad,11-Feb,22.0,00074ecdad,XX,1.0,XX,1900-02-11,167.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074dad20,11-Feb,21.0,00074dad20,XX,1.0,XX,1900-02-11,6195.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074c0118,11-Feb,21.0,00074c0118,XX,2.0,XY,1900-02-11,12002.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074dd163,11-Feb,21.0,00074dd163,XX,8.0,XY,1900-02-11,6368.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074def43,11-Feb,22.0,00074def43,XX,4.0,XY,1900-02-11,653.0,00075b3e1e,no_injection,after,35
00075b3e1e,00074ddf16,11-Feb,22.0,00074ddf16,XX,1.0,XX,1900-02-11,178.0,00075b3e1e,no_injection,after,35
00074dd73c,0007500d05,11-Feb,21.0,0007500d05,XX,22.0,XX,1900-02-11,315.0,00074dd73c,no_injection,after,35
00074dd73c,00074dbe5f,11-Feb,21.0,00074dbe5f,XX,1.0,XX,1900-02-11,1258.0,00074dd73c,no_injection,after,35
00074dd73c,00074d8c26,11-Feb,21.0,00074d8c26,XX,1.0,XY,1900-02-11,2976.0,00074dd73c,no_injection,after,35
00074dd73c,00074ecdad,11-Feb,21.0,00074ecdad,XX,1.0,XX,1900-02-11,2365.0,00074dd73c,no_injection,after,35
00074dd73c,00074f1859,11-Feb,21.0,00074f1859,XX,18.0,XX,1900-02-11,3805.0,00074dd73c,no_injection,after,35
00074dd73c,00074dd163,11-Feb,21.0,00074dd163,XX,5.0,XY,1900-02-11,3095.0,00074dd73c,no_injection,after,35
00074dd73c,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,2.0,XY,1900-02-11,2856.0,00074dd73c,no_injection,after,35
00074dd73c,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,6.0,XX,1900-02-11,2489.0,00074dd73c,no_injection,after,35
00074dd73c,00074c0118,11-Feb,21.0,00074c0118,XX,3.0,XY,1900-02-11,4410.0,00074dd73c,no_injection,after,35
00074dd73c,00074dad20,11-Feb,21.0,00074dad20,XX,1.0,XX,1900-02-11,278.0,00074dd73c,no_injection,after,35
00074dd73c,00074d93c4,11-Feb,21.0,00074d93c4,XX,2.0,XX,1900-02-11,5041.0,00074dd73c,no_injection,after,35
00074dd73c,00074def43,11-Feb,22.0,00074def43,XX,7.0,XY,1900-02-11,213.0,00074dd73c,no_injection,after,35
00074dd73c,00074ddf16,11-Feb,22.0,00074ddf16,XX,1.0,XX,1900-02-11,16.0,00074dd73c,no_injection,after,35
00074dd73c,00074d9e9e,11-Feb,23.0,00074d9e9e,XX,3.0,XX,1900-02-11,4152.0,00074dd73c,no_injection,after,35
00074dd73c,00074facd9,11-Feb,23.0,00074facd9,XX,1.0,XY,1900-02-11,3024.0,00074dd73c,no_injection,after,35
0007500d05,00074d8c26,11-Feb,21.0,00074d8c26,XX,3.0,XY,1900-02-11,785.0,0007500d05,no_injection,after,35
0007500d05,00074dad20,11-Feb,21.0,00074dad20,XX,1.0,XX,1900-02-11,13.0,0007500d05,no_injection,after,35
0007500d05,00074ecdad,11-Feb,21.0,00074ecdad,XX,18.0,XX,1900-02-11,4231.0,0007500d05,no_injection,after,35
0007500d05,00074c0118,11-Feb,21.0,00074c0118,XX,1.0,XY,1900-02-11,590.0,0007500d05,no_injection,after,35
0007500d05,00074dbc2e,11-Feb,22.0,00074dbc2e,XX,1.0,XY,1900-02-11,43.0,0007500d05,no_injection,after,35
0007500d05,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,4.0,XX,1900-02-11,377.0,0007500d05,no_injection,after,35
0007500d05,00074dd163,11-Feb,21.0,00074dd163,XX,5.0,XY,1900-02-11,4782.0,0007500d05,no_injection,after,35
0007500d05,00074d93c4,11-Feb,21.0,00074d93c4,XX,2.0,XX,1900-02-11,20.0,0007500d05,no_injection,after,35
0007500d05,00074def43,11-Feb,22.0,00074def43,XX,2.0,XY,1900-02-11,79.0,0007500d05,no_injection,after,35
0007500d05,00074ddf16,11-Feb,22.0,00074ddf16,XX,1.0,XX,1900-02-11,40.0,0007500d05,no_injection,after,35
00074c0118,0007500d05,11-Feb,21.0,0007500d05,XY,100.0,XX,1900-02-11,10574.0,00074c0118,no_injection,after,35
00074c0118,00074d93c4,11-Feb,21.0,00074d93c4,XY,18.0,XX,1900-02-11,2968.0,00074c0118,no_injection,after,35
00074c0118,00074ecdad,11-Feb,21.0,00074ecdad,XY,44.0,XX,1900-02-11,7818.0,00074c0118,no_injection,after,35
00074c0118,00074dad20,11-Feb,21.0,00074dad20,XY,2.0,XX,1900-02-11,4263.0,00074c0118,no_injection,after,35
00074c0118,00074dbc2e,11-Feb,21.0,00074dbc2e,XY,9.0,XY,1900-02-11,7774.0,00074c0118,no_injection,after,35
00074c0118,00075b3e1e,11-Feb,21.0,00075b3e1e,XY,10.0,XX,1900-02-11,2192.0,00074c0118,no_injection,after,35
00074c0118,00074f1859,11-Feb,21.0,00074f1859,XY,21.0,XX,1900-02-11,3331.0,00074c0118,no_injection,after,35
00074c0118,00074d8c26,11-Feb,21.0,00074d8c26,XY,7.0,XY,1900-02-11,4737.0,00074c0118,no_injection,after,35
00074c0118,00074dbe5f,11-Feb,21.0,00074dbe5f,XY,4.0,XX,1900-02-11,13639.0,00074c0118,no_injection,after,35
00074c0118,00074dd73c,11-Feb,21.0,00074dd73c,XY,5.0,XX,1900-02-11,90.0,00074c0118,no_injection,after,35
00074c0118,00074dd163,11-Feb,21.0,00074dd163,XY,14.0,XY,1900-02-11,10946.0,00074c0118,no_injection,after,35
00074c0118,00074ddf16,11-Feb,21.0,00074ddf16,XY,11.0,XX,1900-02-11,302.0,00074c0118,no_injection,after,35
00074d8c26,00074f1859,11-Feb,21.0,00074f1859,XY,12.0,XX,1900-02-11,2921.0,00074d8c26,no_injection,after,35
00074d8c26,00074dbc2e,11-Feb,21.0,00074dbc2e,XY,1.0,XY,1900-02-11,1633.0,00074d8c26,no_injection,after,35
00074d8c26,00074dbe5f,11-Feb,21.0,00074dbe5f,XY,2.0,XX,1900-02-11,536.0,00074d8c26,no_injection,after,35
00074d8c26,00075b3e1e,11-Feb,21.0,00075b3e1e,XY,4.0,XX,1900-02-11,1523.0,00074d8c26,no_injection,after,35
00074d8c26,00074dd163,11-Feb,21.0,00074dd163,XY,4.0,XY,1900-02-11,766.0,00074d8c26,no_injection,after,35
00074d8c26,00074d93c4,11-Feb,21.0,00074d93c4,XY,3.0,XX,1900-02-11,2733.0,00074d8c26,no_injection,after,35
00074d8c26,00074dad20,11-Feb,21.0,00074dad20,XY,1.0,XX,1900-02-11,1255.0,00074d8c26,no_injection,after,35
00074d8c26,00074ddf16,11-Feb,21.0,00074ddf16,XY,11.0,XX,1900-02-11,863.0,00074d8c26,no_injection,after,35
00074d8c26,00074c0118,11-Feb,21.0,00074c0118,XY,2.0,XY,1900-02-11,3183.0,00074d8c26,no_injection,after,35
00074d8c26,0007500d05,11-Feb,21.0,0007500d05,XY,7.0,XX,1900-02-11,1029.0,00074d8c26,no_injection,after,35
00074d8c26,00074ecdad,11-Feb,21.0,00074ecdad,XY,17.0,XX,1900-02-11,3087.0,00074d8c26,no_injection,after,35
00074d93c4,00074d8c26,11-Feb,21.0,00074d8c26,XX,1.0,XY,1900-02-11,259.0,00074d93c4,no_injection,after,35
00074d93c4,00074dad20,11-Feb,22.0,00074dad20,XX,1.0,XX,1900-02-11,14.0,00074d93c4,no_injection,after,35
00074d93c4,00074ecdad,11-Feb,21.0,00074ecdad,XX,1.0,XX,1900-02-11,5586.0,00074d93c4,no_injection,after,35
00074d93c4,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,3.0,XY,1900-02-11,6194.0,00074d93c4,no_injection,after,35
00074d93c4,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,6.0,XX,1900-02-11,5710.0,00074d93c4,no_injection,after,35
00074d93c4,00074f1859,11-Feb,22.0,00074f1859,XX,1.0,XX,1900-02-11,5.0,00074d93c4,no_injection,after,35
00074d93c4,00074dbe5f,11-Feb,21.0,00074dbe5f,XX,2.0,XX,1900-02-11,4351.0,00074d93c4,no_injection,after,35
00074d93c4,0007500d05,11-Feb,21.0,0007500d05,XX,99.0,XX,1900-02-11,1774.0,00074d93c4,no_injection,after,35
00074d93c4,00074c0118,11-Feb,21.0,00074c0118,XX,3.0,XY,1900-02-11,5013.0,00074d93c4,no_injection,after,35
00074d93c4,00074dd163,11-Feb,21.0,00074dd163,XX,5.0,XY,1900-02-11,5188.0,00074d93c4,no_injection,after,35
00074d93c4,00074def43,11-Feb,22.0,00074def43,XX,2.0,XY,1900-02-11,67.0,00074d93c4,no_injection,after,35
00074facd9,00075b3e1e,11-Feb,23.0,00075b3e1e,XY,1.0,XX,1900-02-11,653.0,00074facd9,no_injection,after,35
00074facd9,00074d9e9e,11-Feb,23.0,00074d9e9e,XY,8.0,XX,1900-02-11,2626.0,00074facd9,no_injection,after,35
00074facd9,00074dd73c,11-Feb,23.0,00074dd73c,XY,1.0,XX,1900-02-11,595.0,00074facd9,no_injection,after,35
00074facd9,00074dad20,11-Feb,23.0,00074dad20,XY,1.0,XX,1900-02-11,6.0,00074facd9,no_injection,after,35
00074def43,0007500d05,11-Feb,22.0,0007500d05,XY,1.0,XX,1900-02-11,45.0,00074def43,no_injection,after,35
00074def43,00074dbc2e,11-Feb,22.0,00074dbc2e,XY,5.0,XY,1900-02-11,956.0,00074def43,no_injection,after,35
00074def43,00074d93c4,11-Feb,22.0,00074d93c4,XY,6.0,XX,1900-02-11,141.0,00074def43,no_injection,after,35
00074def43,00074ddf16,11-Feb,22.0,00074ddf16,XY,2.0,XX,1900-02-11,280.0,00074def43,no_injection,after,35
00074def43,00074dad20,11-Feb,22.0,00074dad20,XY,8.0,XX,1900-02-11,183.0,00074def43,no_injection,after,35
00074def43,00074c0118,11-Feb,22.0,00074c0118,XY,1.0,XY,1900-02-11,413.0,00074def43,no_injection,after,35
00074def43,00074f1859,11-Feb,22.0,00074f1859,XY,2.0,XX,1900-02-11,21.0,00074def43,no_injection,after,35
00074def43,00074ecdad,11-Feb,22.0,00074ecdad,XY,1.0,XX,1900-02-11,167.0,00074def43,no_injection,after,35
00074def43,00074dbe5f,11-Feb,22.0,00074dbe5f,XY,1.0,XX,1900-02-11,2.0,00074def43,no_injection,after,35
00074def43,00074dd73c,11-Feb,22.0,00074dd73c,XY,2.0,XX,1900-02-11,81.0,00074def43,no_injection,after,35
00074def43,00075b3e1e,11-Feb,22.0,00075b3e1e,XY,2.0,XX,1900-02-11,60.0,00074def43,no_injection,after,35
00074ecdad,00074dd73c,11-Feb,21.0,00074dd73c,XX,5.0,XX,1900-02-11,2745.0,00074ecdad,no_injection,after,35
00074ecdad,00074ddf16,11-Feb,21.0,00074ddf16,XX,11.0,XX,1900-02-11,229.0,00074ecdad,no_injection,after,35
00074ecdad,00074d8c26,11-Feb,21.0,00074d8c26,XX,3.0,XY,1900-02-11,2180.0,00074ecdad,no_injection,after,35
00074ecdad,00074f1859,11-Feb,22.0,00074f1859,XX,1.0,XX,1900-02-11,38.0,00074ecdad,no_injection,after,35
00074ecdad,00074dbe5f,11-Feb,21.0,00074dbe5f,XX,3.0,XX,1900-02-11,4877.0,00074ecdad,no_injection,after,35
00074ecdad,00074dd163,11-Feb,21.0,00074dd163,XX,12.0,XY,1900-02-11,9496.0,00074ecdad,no_injection,after,35
00074ecdad,00074dad20,11-Feb,21.0,00074dad20,XX,1.0,XX,1900-02-11,4013.0,00074ecdad,no_injection,after,35
00074ecdad,00074c0118,11-Feb,21.0,00074c0118,XX,5.0,XY,1900-02-11,7088.0,00074ecdad,no_injection,after,35
00074ecdad,00074d93c4,11-Feb,21.0,00074d93c4,XX,2.0,XX,1900-02-11,2671.0,00074ecdad,no_injection,after,35
00074ecdad,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,11.0,XX,1900-02-11,6442.0,00074ecdad,no_injection,after,35
00074ecdad,0007500d05,11-Feb,21.0,0007500d05,XX,100.0,XX,1900-02-11,2339.0,00074ecdad,no_injection,after,35
00074ecdad,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,2.0,XY,1900-02-11,6591.0,00074ecdad,no_injection,after,35
00074dad20,00074dbe5f,11-Feb,21.0,00074dbe5f,XX,1.0,XX,1900-02-11,4543.0,00074dad20,no_injection,after,35
00074dad20,00074ecdad,11-Feb,21.0,00074ecdad,XX,19.0,XX,1900-02-11,7347.0,00074dad20,no_injection,after,35
00074dad20,00074c0118,11-Feb,21.0,00074c0118,XX,4.0,XY,1900-02-11,10785.0,00074dad20,no_injection,after,35
00074dad20,00074dd163,11-Feb,21.0,00074dd163,XX,6.0,XY,1900-02-11,3691.0,00074dad20,no_injection,after,35
00074dad20,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,9.0,XX,1900-02-11,1092.0,00074dad20,no_injection,after,35
00074dad20,00074ddf16,11-Feb,21.0,00074ddf16,XX,11.0,XX,1900-02-11,207.0,00074dad20,no_injection,after,35
00074dad20,00074d93c4,11-Feb,21.0,00074d93c4,XX,18.0,XX,1900-02-11,3384.0,00074dad20,no_injection,after,35
00074dad20,0007500d05,11-Feb,21.0,0007500d05,XX,105.0,XX,1900-02-11,6426.0,00074dad20,no_injection,after,35
00074dad20,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,5.0,XY,1900-02-11,2949.0,00074dad20,no_injection,after,35
00074dad20,00074dd73c,11-Feb,21.0,00074dd73c,XX,1.0,XX,1900-02-11,3067.0,00074dad20,no_injection,after,35
00074dad20,00074f1859,11-Feb,21.0,00074f1859,XX,20.0,XX,1900-02-11,1844.0,00074dad20,no_injection,after,35
00074dad20,00074d8c26,11-Feb,21.0,00074d8c26,XX,4.0,XY,1900-02-11,3777.0,00074dad20,no_injection,after,35
00074dad20,00074def43,11-Feb,22.0,00074def43,XX,1.0,XY,1900-02-11,2.0,00074dad20,no_injection,after,35
00074dbe5f,00074d93c4,11-Feb,22.0,00074d93c4,XX,1.0,XX,1900-02-11,42.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074f1859,11-Feb,23.0,00074f1859,XX,1.0,XX,1900-02-11,29.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074d8c26,11-Feb,21.0,00074d8c26,XX,4.0,XY,1900-02-11,3392.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074c0118,11-Feb,21.0,00074c0118,XX,3.0,XY,1900-02-11,5095.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074dad20,11-Feb,21.0,00074dad20,XX,2.0,XX,1900-02-11,7159.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,7.0,XY,1900-02-11,5841.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074dd73c,11-Feb,21.0,00074dd73c,XX,5.0,XX,1900-02-11,3728.0,00074dbe5f,no_injection,after,35
00074dbe5f,0007500d05,11-Feb,21.0,0007500d05,XX,99.0,XX,1900-02-11,9176.0,00074dbe5f,no_injection,after,35
00074dbe5f,00075b3e1e,11-Feb,23.0,00075b3e1e,XX,1.0,XX,1900-02-11,653.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074ecdad,11-Feb,21.0,00074ecdad,XX,23.0,XX,1900-02-11,7964.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074dd163,11-Feb,21.0,00074dd163,XX,13.0,XY,1900-02-11,11734.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074def43,11-Feb,22.0,00074def43,XX,1.0,XY,1900-02-11,40.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074d9e9e,11-Feb,23.0,00074d9e9e,XX,1.0,XX,1900-02-11,32.0,00074dbe5f,no_injection,after,35
00074dbe5f,00074facd9,11-Feb,23.0,00074facd9,XX,1.0,XY,1900-02-11,1285.0,00074dbe5f,no_injection,after,35
00074f1859,00074d8c26,11-Feb,21.0,00074d8c26,XX,3.0,XY,1900-02-11,929.0,00074f1859,no_injection,after,35
00074f1859,0007500d05,11-Feb,21.0,0007500d05,XX,99.0,XX,1900-02-11,9238.0,00074f1859,no_injection,after,35
00074f1859,00074dad20,11-Feb,22.0,00074dad20,XX,1.0,XX,1900-02-11,63.0,00074f1859,no_injection,after,35
00074f1859,00074dbc2e,11-Feb,21.0,00074dbc2e,XX,4.0,XY,1900-02-11,13855.0,00074f1859,no_injection,after,35
00074f1859,00074dd163,11-Feb,21.0,00074dd163,XX,8.0,XY,1900-02-11,11712.0,00074f1859,no_injection,after,35
00074f1859,00074c0118,11-Feb,21.0,00074c0118,XX,2.0,XY,1900-02-11,12340.0,00074f1859,no_injection,after,35
00074f1859,00074ecdad,11-Feb,21.0,00074ecdad,XX,13.0,XX,1900-02-11,9569.0,00074f1859,no_injection,after,35
00074f1859,00074dbe5f,11-Feb,22.0,00074dbe5f,XX,1.0,XX,1900-02-11,2.0,00074f1859,no_injection,after,35
00074f1859,00075b3e1e,11-Feb,21.0,00075b3e1e,XX,3.0,XX,1900-02-11,13964.0,00074f1859,no_injection,after,35
00074f1859,00074d93c4,11-Feb,22.0,00074d93c4,XX,2.0,XX,1900-02-11,41.0,00074f1859,no_injection,after,35
00074f1859,00074ddf16,11-Feb,22.0,00074ddf16,XX,2.0,XX,1900-02-11,108.0,00074f1859,no_injection,after,35
00074f1859,00074def43,11-Feb,22.0,00074def43,XX,3.0,XY,1900-02-11,135.0,00074f1859,no_injection,after,35
00074f1859,00074dd73c,11-Feb,22.0,00074dd73c,XX,2.0,XX,1900-02-11,190.0,00074f1859,no_injection,after,35
00074f1859,00074facd9,11-Feb,23.0,00074facd9,XX,1.0,XY,1900-02-11,26.0,00074f1859,no_injection,after,35
00074d9179,00074da082,11-Feb,39.0,00074da082,XX,1.0,XX,1900-02-11,8.0,00074d9179,no_injection,after,36
00074d9179,00075d3941,11-Feb,39.0,00075d3941,XX,1.0,XX,1900-02-11,1676.0,00074d9179,no_injection,after,36
00074d9179,00074d9afd,11-Feb,39.0,00074d9afd,XX,19.0,XX,1900-02-11,10249.0,00074d9179,no_injection,after,36
00074d9179,00074f3088,11-Feb,39.0,00074f3088,XX,3.0,XX,1900-02-11,84.0,00074d9179,no_injection,after,36
00074d9179,00074db5d6,11-Feb,39.0,00074db5d6,XX,1.0,XX,1900-02-11,11.0,00074d9179,no_injection,after,36
00074d9179,00075b3e57,11-Feb,39.0,00075b3e57,XX,19.0,XY,1900-02-11,3289.0,00074d9179,no_injection,after,36
00074d9179,00074fd569,11-Feb,39.0,00074fd569,XX,2.0,XX,1900-02-11,397.0,00074d9179,no_injection,after,36
00074d9179,00074f96dc,11-Feb,39.0,00074f96dc,XX,29.0,XX,1900-02-11,9283.0,00074d9179,no_injection,after,36
00074d9179,00074fae3c,11-Feb,39.0,00074fae3c,XX,9.0,XX,1900-02-11,5334.0,00074d9179,no_injection,after,36
00074d9179,00074ecf28,11-Feb,39.0,00074ecf28,XX,4.0,XX,1900-02-11,8189.0,00074d9179,no_injection,after,36
00074fd569,00074d9179,11-Feb,39.0,00074d9179,XX,1.0,XX,1900-02-11,26.0,00074fd569,no_injection,after,36
00074fd569,00075b3e57,11-Feb,39.0,00075b3e57,XX,3.0,XY,1900-02-11,57.0,00074fd569,no_injection,after,36
00074fd569,00074f96dc,11-Feb,39.0,00074f96dc,XX,2.0,XX,1900-02-11,387.0,00074fd569,no_injection,after,36
00074fd569,00074f3088,11-Feb,40.0,00074f3088,XX,1.0,XX,1900-02-11,4070.0,00074fd569,no_injection,after,36
00074fd569,00074fae3c,11-Feb,39.0,00074fae3c,XX,2.0,XX,1900-02-11,170.0,00074fd569,no_injection,after,36
00074fd569,00074da082,11-Feb,40.0,00074da082,XX,1.0,XX,1900-02-11,106.0,00074fd569,no_injection,after,36
00074fd569,00074db5d6,11-Feb,40.0,00074db5d6,XX,1.0,XX,1900-02-11,5363.0,00074fd569,no_injection,after,36
00074fd569,00075d3941,11-Feb,40.0,00075d3941,XX,3.0,XX,1900-02-11,2343.0,00074fd569,no_injection,after,36
